n,m,lb,ub,training,jobs,LPT,RL,time,once,five times,bound,fixed bound ,Error from LPT,Error RL from bound,Error LPT from bound ,Mean error from LPT,Error RL from bound,Error LPT from bound 
9,5,20,50,2000,"{24,27,28,30,34,38,39,46,50}",70,70,8.52677989,0,0,72,64,0,8.571428571,8.571428571,,,
9,5,20,50,2000,"{21,22,26,27,33,33,41,49,49}",70,70,6.571196079,0,0,66,60,0,14.28571429,14.28571429,,,
9,5,20,50,2000,"{20,28,34,37,41,43,45,46,47}",78,78,7.179678917,0,0,84,78,0,0,0,,,
9,5,20,50,2000,"{26,28,31,31,42,43,47,49,50}",75,75,6.567054272,0,0,85,73,0,2.666666667,2.666666667,,,
9,5,20,50,2000,"{22,23,26,27,28,35,37,38,44}",61,61,6.943340778,0,2.608695652,63,55,0,9.836065574,9.836065574,,,
9,5,20,50,2000,"{24,30,35,35,38,39,43,45,50}",74,74,6.425792694,0,0,77,73,0,1.351351351,1.351351351,,,
9,5,20,50,2000,"{20,22,25,28,29,33,38,45,47}",65,65,7.256456137,0,9.016393443,62,57,0,12.30769231,12.30769231,,,
9,5,20,50,2000,"{23,24,27,31,31,35,37,44,46}",67,67,7.628942966,0,0,66,62,0,7.462686567,7.462686567,,,
9,5,20,50,2000,"{27,31,31,35,38,41,43,43,47}",74,74,6.238768101,0,0,79,73,0,1.351351351,1.351351351,,,
9,5,20,50,2000,"{26,29,30,32,37,40,42,43,44}",71,75,7.319411278,0,0,77,69,-5.633802817,8,2.816901408,,,
9,5,20,50,2000,"{20,22,25,34,34,39,43,45,50}",68,68,6.992737055,0,2.43902439,73,68,0,0,0,,,
9,5,20,50,2000,"{26,27,29,39,40,43,43,47,48}",79,79,6.388031006,0,0,83,79,0,0,0,,,
9,5,20,50,2000,"{20,25,34,36,44,45,45,45,47}",80,80,5.295185804,0,0,89,80,0,0,0,,,
9,5,20,50,2000,"{21,21,21,33,35,36,36,39,48}",68,68,5.586364746,0,0,71,68,0,0,0,,,
9,5,20,50,2000,"{21,38,38,38,40,40,42,43,47}",80,80,5.659175396,0,0,80,78,0,2.5,2.5,,,
9,5,20,50,2000,"{23,27,28,32,34,36,41,42,45}",68,68,7.226166725,0,0,70,66,0,2.941176471,2.941176471,,,
9,5,20,50,2000,"{22,22,25,30,32,33,37,41,41}",63,63,6.938555479,0,0,65,62,0,1.587301587,1.587301587,,,
9,5,20,50,2000,"{30,31,31,32,33,42,43,43,44}",74,74,5.579413652,0,0,75,65,0,12.16216216,12.16216216,,,
9,5,20,50,2000,"{23,26,31,36,42,46,49,49,50}",78,78,6.087237835,0,0,88,78,0,0,0,,,
9,5,20,50,2000,"{24,25,26,31,35,41,43,47,48}",71,71,7.750137806,0,0,76,66,0,7.042253521,7.042253521,,,
9,5,20,50,2000,"{24,30,34,35,36,37,37,44,45}",71,71,6.320960283,0,0,73,71,0,0,0,,,
9,5,20,50,2000,"{24,24,30,34,36,37,40,43,45}",70,70,6.554269075,0,0,73,70,0,0,0,,,
9,5,20,50,2000,"{20,20,26,34,36,36,38,38,43}",70,70,5.563768148,0,0,72,70,0,0,0,,,
9,5,20,50,2000,"{20,29,32,33,39,40,47,48,48}",76,76,6.545636177,0,6.315789474,79,72,0,5.263157895,5.263157895,,,
9,5,20,50,2000,"{21,26,27,33,40,43,43,44,46}",73,73,6.927472115,0,0,83,73,0,0,0,,,
9,5,20,50,2000,"{28,31,37,38,41,45,45,46,50}",82,82,6.915088415,0,0,86,79,0,3.658536585,3.658536585,,,
9,5,20,50,2000,"{27,30,30,32,36,36,42,43,43}",72,72,5.943878174,0,0,72,68,0,5.555555556,5.555555556,,,
9,5,20,50,2000,"{21,27,28,30,32,36,37,47,48}",68,68,7.55280447,0,8.620689655,68,62,0,8.823529412,8.823529412,,,
9,5,20,50,2000,"{28,29,31,32,44,48,49,49,50}",79,79,6.001746178,0,0,92,76,0,3.797468354,3.797468354,,,
9,5,20,50,2000,"{20,22,25,28,33,35,41,43,46}",63,63,7.915328264,0,6.25,68,61,0,3.174603175,3.174603175,,,
9,5,20,50,2000,"{28,29,30,32,38,40,43,44,50}",72,72,6.953553915,7.207207207,14.41441441,78,70,0,2.777777778,2.777777778,,,
9,5,20,50,2000,"{27,29,30,33,36,36,37,44,50}",71,71,7.17352438,0,0,72,69,0,2.816901408,2.816901408,,,
9,5,20,50,2000,"{22,25,26,27,29,33,33,35,49}",59,59,6.440052509,0,0,62,56,0,5.084745763,5.084745763,,,
9,5,20,50,2000,"{20,25,25,25,29,33,34,41,46}",61,61,6.886373758,0,0,62,54,0,11.47540984,11.47540984,,,
9,5,20,50,2000,"{31,33,37,37,39,41,42,47,49}",78,78,6.866570234,0,0,80,76,0,2.564102564,2.564102564,,,
9,5,20,50,2000,"{36,36,36,37,38,40,43,45,50}",81,81,7.151061296,0,0,78,75,0,7.407407407,7.407407407,,,
9,5,20,50,2000,"{23,33,34,35,40,41,43,47,48}",76,76,6.892147064,0,2.631578947,81,75,0,1.315789474,1.315789474,,,
9,5,20,50,2000,"{24,25,30,32,39,47,47,47,49}",77,77,4.930274487,0,0,86,71,0,7.792207792,7.792207792,,,
9,5,20,50,2000,"{21,25,27,28,29,33,34,37,39}",60,65,7.484262228,0,0,62,57,-8.333333333,12.30769231,5,,,
9,5,20,50,2000,"{23,24,26,28,30,33,40,40,47}",64,64,6.579956293,0,0,63,58,0,9.375,9.375,,,
9,5,20,50,2000,"{21,21,23,26,27,29,29,30,40}",53,53,6.049906015,0,0,56,53,0,0,0,,,
9,5,20,50,2000,"{24,25,33,34,39,39,43,47,50}",73,73,7.486984968,0,0,78,73,0,0,0,,,
9,5,20,50,2000,"{20,23,23,26,27,28,42,46,49}",66,72,7.297767639,0,0,55,53,-9.090909091,26.38888889,19.6969697,,,
9,5,20,50,2000,"{22,23,27,38,39,40,43,48,50}",77,77,7.283744812,0,0,79,77,0,0,0,,,
9,5,20,50,2000,"{21,26,27,28,33,42,42,45,47}",69,69,6.55471921,0,0,75,61,0,11.5942029,11.5942029,,,
9,5,20,50,2000,"{22,26,28,28,36,39,41,41,43}",67,67,5.597171307,0,0,75,64,0,4.47761194,4.47761194,,,
9,5,20,50,2000,"{20,23,26,27,30,38,43,45,45}",66,71,6.950007439,0,4.255319149,68,57,-7.575757576,19.71830986,13.63636364,,,
9,5,20,50,2000,"{21,28,28,37,37,42,46,47,49}",74,74,6.629172087,0,0,79,74,0,0,0,,,
9,5,20,50,2000,"{20,24,27,28,37,38,40,42,49}",65,65,7.026494741,0,0,75,65,0,0,0,,,
9,5,20,50,2000,"{24,30,31,34,35,36,39,42,47}",69,69,6.768471479,0,0,71,69,0,0,0,,,
9,5,20,50,2000,"{21,24,30,38,40,41,42,43,45}",78,78,7.421952009,0,0,81,78,0,0,0,,,
9,5,20,50,2000,"{29,36,43,43,43,44,44,45,46}",87,87,6.87070322,0,0,87,86,0,1.149425287,1.149425287,,,
9,5,20,50,2000,"{21,22,24,32,32,33,35,41,43}",64,64,7.353548765,0,0,65,64,0,0,0,,,
9,5,20,50,2000,"{34,35,36,41,43,44,47,47,49}",84,84,6.54630661,0,0,87,84,0,0,0,,,
9,5,20,50,2000,"{20,20,26,27,27,31,39,40,44}",60,60,6.685613394,0,0,58,54,0,10,10,,,
9,5,20,50,2000,"{23,25,33,33,33,35,41,43,47}",68,68,6.815633774,0,0,68,66,0,2.941176471,2.941176471,,,
9,5,20,50,2000,"{27,28,33,35,38,40,44,45,48}",73,73,6.693736553,0,2.631578947,78,73,0,0,0,,,
9,5,20,50,2000,"{23,24,27,33,36,36,36,49,49}",72,72,4.581497669,0,0,72,69,0,4.166666667,4.166666667,,,
9,5,20,50,2000,"{21,24,29,34,34,36,37,41,41}",68,68,6.838893175,0,5.154639175,70,68,0,0,0,,,
9,5,20,50,2000,"{21,24,24,37,39,42,45,48,48}",76,76,6.314156055,0,0,81,76,0,0,0,,,
9,5,20,50,2000,"{21,21,24,27,34,41,44,48,49}",69,69,7.211494207,0,0,75,61,0,11.5942029,11.5942029,,,
9,5,20,50,2000,"{20,21,28,28,35,36,37,42,42}",64,64,6.248723745,0,0,71,63,0,1.5625,1.5625,,,
9,5,20,50,2000,"{22,27,32,33,36,45,47,47,49}",77,80,6.213683605,0,0,81,69,-3.896103896,13.75,10.38961039,,,
9,5,20,50,2000,"{23,26,31,33,43,43,45,46,48}",76,76,7.05983305,0,0,86,76,0,0,0,,,
9,5,20,50,2000,"{21,23,24,26,30,31,48,48,49}",71,71,6.509545326,0,0,61,56,0,21.12676056,21.12676056,,,
9,5,20,50,2000,"{22,23,24,28,33,41,42,45,46}",67,69,7.010401964,0,0,74,61,-2.985074627,11.5942029,8.955223881,,,
9,5,20,50,2000,"{21,22,29,30,30,32,35,39,43}",61,61,7.068377972,0,2.564102564,62,60,0,1.639344262,1.639344262,,,
9,5,20,50,2000,"{23,33,35,36,37,39,44,48,50}",77,77,7.373031139,0,0,76,73,0,5.194805195,5.194805195,,,
9,5,20,50,2000,"{20,21,21,23,25,31,35,41,46}",61,61,6.960509539,0,0,56,48,0,21.31147541,21.31147541,,,
9,5,20,50,2000,"{27,30,33,35,38,39,40,45,50}",73,73,6.581886053,0,2.564102564,77,73,0,0,0,,,
9,5,20,50,2000,"{32,39,39,40,42,44,44,48,50}",83,83,5.873097181,0,0,86,82,0,1.204819277,1.204819277,,,
9,5,20,50,2000,"{21,25,35,36,38,39,46,50,50}",74,74,5.736964703,0,3.06122449,77,74,0,0,0,,,
9,5,20,50,2000,"{24,32,36,37,42,43,45,47,47}",79,79,6.387596846,0,2.197802198,85,79,0,0,0,,,
9,5,20,50,2000,"{21,23,25,27,28,29,30,40,47}",61,61,7.149126768,0,3.389830508,57,55,0,9.836065574,9.836065574,,,
9,5,20,50,2000,"{22,30,34,38,40,43,43,43,47}",78,78,5.583325386,0,0,83,78,0,0,0,,,
9,5,20,50,2000,"{32,33,35,38,39,45,46,49,49}",81,81,6.391016483,0,6.818181818,84,77,0,4.938271605,4.938271605,,,
9,5,20,50,2000,"{27,30,31,31,33,44,45,48,50}",75,75,6.43390131,0,0,77,64,0,14.66666667,14.66666667,,,
9,5,20,50,2000,"{23,25,27,31,31,36,37,49,50}",72,72,7.187906027,0,3.305785124,67,62,0,13.88888889,13.88888889,,,
9,5,20,50,2000,"{21,27,28,36,36,37,38,41,43}",72,72,7.740975618,0,0,73,72,0,0,0,,,
9,5,20,50,2000,"{21,26,29,31,36,37,37,39,45}",67,67,6.548375607,0,0,73,67,0,0,0,,,
9,5,20,50,2000,"{21,25,28,33,36,36,41,44,47}",69,69,7.501921415,0,0,72,69,0,0,0,,,
9,5,20,50,2000,"{28,28,30,35,36,40,41,43,48}",71,71,7.049135447,0,0,76,71,0,0,0,,,
9,5,20,50,2000,"{21,22,27,31,43,47,49,50,50}",74,74,6.172878265,0,4.210526316,90,74,0,0,0,,,
9,5,20,50,2000,"{25,34,35,36,37,38,38,39,41}",73,73,6.922639847,0,0,75,73,0,0,0,,,
9,5,20,50,2000,"{20,25,29,33,40,43,47,50,50}",73,83,6.632302761,0,0,83,73,-13.69863014,12.04819277,0,,,
9,5,20,50,2000,"{24,28,36,38,38,41,42,42,45}",77,80,6.810388803,0,0,79,76,-3.896103896,5,1.298701299,,,
9,5,20,50,2000,"{21,21,29,37,39,40,40,44,49}",76,76,6.630046129,0,0,79,76,0,0,0,,,
9,5,20,50,2000,"{23,25,37,38,39,40,41,45,50}",77,77,6.800855398,0,2.521008403,79,77,0,0,0,,,
9,5,20,50,2000,"{20,20,20,21,25,29,41,41,48}",61,61,5.643545151,0,0,54,48,0,21.31147541,21.31147541,,,
9,5,20,50,2000,"{20,21,32,35,37,37,37,39,46}",72,72,5.446660519,0,0,74,72,0,0,0,,,
9,5,20,50,2000,"{25,25,30,31,34,38,42,42,50}",68,72,6.223237991,0,0,72,65,-5.882352941,9.722222222,4.411764706,,,
9,5,20,50,2000,"{20,23,24,31,40,43,44,46,49}",71,71,7.423811913,0,0,83,71,0,0,0,,,
9,5,20,50,2000,"{22,29,29,34,40,40,41,41,42}",74,74,5.410013199,0,0,80,74,0,0,0,,,
9,5,20,50,2000,"{20,22,29,29,30,40,45,45,48}",69,69,6.086778879,0,0,70,59,0,14.49275362,14.49275362,,,
15,5,20,50,3000,"{21,26,26,28,28,31,34,35,36,38,39,40,41,43,44}",104,116.1,34.12768245,47.73999727,80.84118531,59,77,-11.63461538,33.67786391,25.96153846,,,
15,5,20,50,3000,"{21,21,23,25,25,26,28,30,31,33,33,44,44,47,50}",99,105,69.02922082,41.03797049,76.22284862,51,66,-6.060606061,37.14285714,33.33333333,,,
15,5,20,50,3000,"{21,22,26,28,28,31,34,38,39,40,44,45,47,48,48}",110,117.1,47.02158499,48.04005722,81.28755365,59,84,-6.454545455,28.26643894,23.63636364,,,
15,5,20,50,3000,"{21,21,25,27,28,30,36,37,38,38,39,43,48,49,50}",107,121.5,38.47962666,46.43189369,81.03654485,58,77,-13.55140187,36.6255144,28.03738318,,,
15,5,20,50,3000,"{20,21,24,25,26,26,27,28,30,36,36,36,37,48,49}",96,104,128.350502,47.9694354,78.78873638,52,72,-8.333333333,30.76923077,25,,,
15,5,20,50,3000,"{22,23,24,24,24,25,27,30,34,37,43,45,47,48,50}",102,109.5,39.79485559,45.15133706,77.9753159,49,80,-7.352941176,26.94063927,21.56862745,,,
15,5,20,50,3000,"{21,22,31,31,33,35,36,38,40,43,44,45,46,46,47}",115,118,63.33594394,48.10505319,78.88962766,68,87,-2.608695652,26.27118644,24.34782609,,,
15,5,20,50,3000,"{22,23,23,24,29,34,34,34,39,40,43,48,48,49,50}",111,111,71.55528998,38.17704123,71.24090542,63,83,0,25.22522523,25.22522523,,,
15,5,20,50,3000,"{22,23,27,30,36,37,39,40,42,43,44,44,45,48,49}",121,126,141.9029238,51.84189298,80.7340683,73,87,-4.132231405,30.95238095,28.09917355,,,
15,5,20,50,3000,"{21,23,24,26,26,28,28,30,30,30,33,36,38,41,43}",92,103,33.34394598,34.64,69.72,54,63,-11.95652174,38.83495146,31.52173913,,,
15,5,20,50,3000,"{21,24,25,28,28,28,30,33,33,35,36,40,49,50,50}",104,104,43.27251959,43.54607018,75.43607634,56,71,0,31.73076923,31.73076923,,,
15,5,20,50,3000,"{20,21,21,24,25,29,34,35,37,39,40,44,47,47,49}",103,115.1,50.13769555,50.9130104,83.89551103,54,79,-11.74757282,31.36403128,23.30097087,,,
15,5,20,50,3000,"{21,22,23,26,28,32,35,36,37,38,38,39,40,44,50}",104,119.8,36.89167619,49.72232506,83.64803159,60,76,-15.19230769,36.56093489,26.92307692,,,
15,5,20,50,3000,"{22,25,26,27,27,28,28,28,29,37,37,40,41,41,43}",96,100.9,50.17868924,35.08881923,70.01044932,55,74,-5.104166667,26.66005946,22.91666667,,,
15,5,20,50,3000,"{20,21,21,23,27,28,29,30,30,35,37,40,47,48,50}",98,107,34.72032452,44.8069603,81.40293638,55,72,-9.183673469,32.71028037,26.53061224,,,
15,5,20,50,3000,"{21,24,29,30,33,34,37,38,42,42,44,45,48,49,50}",117,126,37.58066344,49.9383933,82.42976836,67,86,-7.692307692,31.74603175,26.4957265,,,
15,5,20,50,3000,"{21,23,25,25,29,29,35,36,44,45,46,46,48,48,48}",113,126,149.9611685,39.44167498,70.08973081,58,91,-11.50442478,27.77777778,19.46902655,,,
15,5,20,50,3000,"{22,22,24,26,29,34,35,44,45,47,48,48,48,50,50}",117,132.2,541.5351293,42.09513816,71.98321091,63,95,-12.99145299,28.13918306,18.8034188,,,
15,5,20,50,3000,"{20,20,22,22,26,27,27,29,31,35,36,37,48,49,50}",98,108.5,33.90921307,48.40893703,80.43331077,53,71,-10.71428571,34.56221198,27.55102041,,,
15,5,20,50,3000,"{20,21,23,25,25,27,28,35,35,36,40,43,44,45,48}",100,105,34.91395068,49.25019732,80.88660879,52,76,-5,27.61904762,24,,,
15,5,20,50,3000,"{21,24,28,35,37,37,38,39,39,42,42,44,49,50,50}",120,127.8,41.54955649,47.96928076,78.52606705,74,84,-6.5,34.27230047,30,,,
15,5,20,50,3000,"{20,25,28,30,32,33,33,36,36,37,43,44,45,47,50}",112,118.6,35.22859979,46.92156311,78.61962328,65,80,-5.892857143,32.54637437,28.57142857,,,
15,5,20,50,3000,"{21,24,25,26,29,30,31,34,34,36,37,42,44,49,50}",104,112.5,37.18670297,48.63642786,82.01215204,59,73,-8.173076923,35.11111111,29.80769231,,,
15,5,20,50,3000,"{21,22,25,26,28,33,35,36,38,39,39,44,45,47,50}",107,119,38.18075299,52.92671506,84.06696324,61,78,-11.21495327,34.45378151,27.10280374,,,
15,5,20,50,3000,"{22,23,24,24,24,29,30,30,31,33,37,45,48,48,50}",102,108.2,51.16319203,41.10010249,74.68397677,53,70,-6.078431373,35.30499076,31.37254902,,,
15,5,20,50,3000,"{21,22,23,24,24,29,29,33,37,40,41,44,44,44,49}",103,114,199.4344499,40.33426184,70.58495822,53,81,-10.67961165,28.94736842,21.3592233,,,
15,5,20,50,3000,"{22,23,29,30,30,32,34,38,38,38,44,46,48,48,50}",112,122,48.43758345,38.93486866,74.12738395,62,82,-8.928571429,32.78688525,26.78571429,,,
15,5,20,50,3000,"{20,21,24,25,28,30,30,34,37,40,44,47,47,49,49}",107,123.9,83.92778659,44.92120456,77.99968794,58,84,-15.79439252,32.20338983,21.4953271,,,
15,5,20,50,3000,"{21,22,22,24,25,27,32,33,36,39,39,41,41,48,49}",101,112,82.6329174,47.01831704,80.76022586,52,78,-10.89108911,30.35714286,22.77227723,,,
15,5,20,50,3000,"{21,21,24,24,25,30,31,33,34,35,35,42,45,46,49}",101,111.9,38.32264543,47.30498375,80.44420368,55,70,-10.79207921,37.44414656,30.69306931,,,
15,5,20,50,3000,"{20,21,22,29,30,31,34,34,38,39,39,43,46,48,48}",108,114,42.86487436,47.3580939,80.78486335,61,78,-5.555555556,31.57894737,27.77777778,,,
15,5,20,50,3000,"{23,25,25,26,28,30,32,32,33,34,38,38,43,43,44}",100,108,126.3880062,42.24611162,73.12442818,58,72,-8,33.33333333,28,,,
15,5,20,50,3000,"{20,24,27,27,27,31,34,34,36,36,38,39,39,45,49}",103,110,56.9924562,35.31922791,70.155902,58,74,-6.796116505,32.72727273,28.15533981,,,
15,5,20,50,3000,"{20,22,23,24,26,26,27,27,31,36,38,40,42,47,49}",97,109,35.41379452,46.56313302,80.02700878,52,74,-12.37113402,32.11009174,23.71134021,,,
15,5,20,50,3000,"{20,21,24,28,34,34,36,37,40,40,41,41,43,49,50}",114,121,90.53558183,45.84230935,77.63894873,68,81,-6.140350877,33.05785124,28.94736842,,,
15,5,20,50,3000,"{23,24,27,31,34,34,36,38,39,41,45,45,48,49,50}",118,123.1,124.3293576,48.00966733,79.34319022,68,86,-4.322033898,30.13809911,27.11864407,,,
15,5,20,50,3000,"{22,24,25,26,28,28,32,35,41,42,43,45,45,45,46}",109,128,188.7919705,47.59699824,76.59268721,56,85,-17.43119266,33.59375,22.01834862,,,
15,5,20,50,3000,"{22,22,22,26,27,28,28,29,33,36,39,39,41,43,45}",97,104.2,92.85061741,37.73882559,72.16476775,55,75,-7.422680412,28.02303263,22.68041237,,,
15,5,20,50,3000,"{21,21,22,26,29,31,32,32,34,40,42,43,46,46,47}",106,109,59.57090259,47.03087886,78.51840855,60,82,-2.830188679,24.7706422,22.64150943,,,
15,5,20,50,3000,"{20,23,24,28,31,33,35,36,39,43,44,45,45,49,50}",112,119.4,82.8334415,49.43355991,80.74103692,64,87,-6.607142857,27.13567839,22.32142857,,,
15,5,20,50,3000,"{21,22,22,23,23,27,28,29,33,37,41,42,45,46,49}",99,108.6,36.328619,45.45578231,79.59183673,50,78,-9.696969697,28.17679558,21.21212121,,,
15,5,20,50,3000,"{20,21,22,25,26,28,30,35,40,42,42,42,45,48,49}",104,115.7,136.3601315,50.31030761,80.3291959,54,84,-11.25,27.39844425,19.23076923,,,
15,5,20,50,3000,"{20,27,28,29,29,31,34,37,39,40,40,41,43,45,50}",109,118.7,35.9645555,49.49745626,82.33031393,60,80,-8.899082569,32.60320135,26.60550459,,,
15,5,20,50,3000,"{21,23,26,28,28,28,30,32,33,33,35,40,44,46,50}",102,108,32.76642585,41.62831297,78.13045548,56,68,-5.882352941,37.03703704,33.33333333,,,
15,5,20,50,3000,"{25,28,29,33,34,34,35,35,36,41,42,45,46,46,50}",115,118,54.28619218,44.33619551,77.06406869,68,83,-2.608695652,29.66101695,27.82608696,,,
15,5,20,50,3000,"{23,27,30,33,34,37,37,38,40,40,42,44,44,45,50}",116,115,74.76545,46.38097191,76.62497437,71,82,0.862068966,28.69565217,29.31034483,,,
15,5,20,50,3000,"{20,21,23,24,28,29,32,33,37,39,43,46,46,50,50}",107,117.2,91.45369864,49.25034075,78.93381796,57,82,-9.53271028,30.03412969,23.36448598,,,
15,5,20,50,3000,"{22,22,27,32,33,35,36,37,40,42,44,45,46,46,47}",115,113,51.51389575,49.95013298,79.95345745,68,86,1.739130435,23.89380531,25.2173913,,,
15,5,20,50,3000,"{22,25,26,30,31,32,38,40,41,43,45,45,46,50,50}",116,126,150.6101496,53.33516333,81.30661543,63,88,-8.620689655,30.15873016,24.13793103,,,
15,5,20,50,3000,"{20,21,22,26,27,28,30,33,34,36,40,42,42,44,47}",101,109.7,74.24672031,47.0672951,83.73919874,55,76,-8.613861386,30.72014585,24.75247525,,,
15,5,20,50,3000,"{23,27,28,29,31,32,37,38,38,40,41,44,46,49,50}",112,121,36.06197929,48.44807766,81.964491,63,81,-8.035714286,33.05785124,27.67857143,,,
15,5,20,50,3000,"{25,30,31,32,38,40,42,43,43,44,47,47,48,49,50}",128,125,131.4140363,47.65302291,76.6804356,78,91,2.34375,27.2,28.90625,,,
15,5,20,50,3000,"{21,23,28,29,35,35,36,37,38,40,44,47,47,47,49}",118,120.4,201.6799643,45.71283612,76.61085743,70,84,-2.033898305,30.23255814,28.81355932,,,
15,5,20,50,3000,"{20,24,28,28,30,31,38,38,39,42,48,49,49,49,50}",115,123,171.3686736,39.56228956,71.84811074,61,90,-6.956521739,26.82926829,21.73913043,,,
15,5,20,50,3000,"{20,20,29,31,32,35,35,36,38,39,41,41,50,50,50}",114,122.8,172.5741177,39.06933886,69.79958535,67,80,-7.719298246,34.8534202,29.8245614,,,
15,5,20,50,3000,"{25,27,27,28,28,33,35,37,38,41,41,44,45,45,48}",109,119,49.19633818,45.70543093,80.2390791,61,82,-9.174311927,31.09243697,24.7706422,,,
15,5,20,50,3000,"{21,23,24,24,25,26,28,29,29,30,36,37,40,43,48}",95,99.7,39.85593319,45.12828118,78.65935044,51,66,-4.947368421,33.80140421,30.52631579,,,
15,5,20,50,3000,"{20,23,23,24,27,29,32,37,38,43,44,46,46,46,47}",107,115.8,238.2457612,44.78680879,74.96668887,56,87,-8.224299065,24.87046632,18.69158879,,,
15,5,20,50,3000,"{20,24,26,26,26,27,28,30,32,33,34,38,43,46,46}",99,106.5,40.66121316,46.38859071,78.46955988,53,67,-7.575757576,37.08920188,32.32323232,,,
15,5,20,50,3000,"{20,25,32,33,34,35,38,39,39,40,40,43,44,47,50}",115,123.4,37.57437158,50.80482897,82.40694165,69,80,-7.304347826,35.17017828,30.43478261,,,
15,5,20,50,3000,"{22,22,23,29,29,34,34,39,41,41,42,44,46,47,47}",110,110,40.69300508,39.27937072,72.06292819,63,83,0,24.54545455,24.54545455,,,
15,5,20,50,3000,"{23,24,26,28,33,33,36,36,38,38,40,41,43,48,49}",111,115,35.39339375,43.83582545,75.40433323,66,78,-3.603603604,32.17391304,29.72972973,,,
15,5,20,50,3000,"{24,25,25,25,28,30,32,34,41,42,43,43,48,49,49}",109,121,109.6582909,41.66373549,72.88075976,58,85,-11.00917431,29.75206612,22.01834862,,,
15,5,20,50,3000,"{21,22,25,28,28,28,29,33,34,38,38,41,42,48,50}",103,108.4,33.32373357,48.52961291,78.77171386,56,76,-5.242718447,29.88929889,26.21359223,,,
15,5,20,50,3000,"{20,20,20,22,24,24,27,31,38,38,38,43,45,47,50}",101,109.2,34.41222286,40.57028514,71.985993,48,76,-8.118811881,30.4029304,24.75247525,,,
15,5,20,50,3000,"{20,22,22,24,24,25,29,29,31,32,33,40,40,46,48}",95,100.5,72.46193767,40.68739771,75.35188216,49,65,-5.789473684,35.32338308,31.57894737,,,
15,5,20,50,3000,"{20,21,22,22,27,28,33,33,34,35,35,39,42,43,44}",97,109.2,35.59985566,47.23426619,81.01432138,55,70,-12.57731959,35.8974359,27.83505155,,,
15,5,20,50,3000,"{23,24,26,27,29,33,35,36,36,41,43,48,49,49,49}",111,123,75.93501806,47.04235212,76.37381869,62,84,-10.81081081,31.70731707,24.32432432,,,
15,5,20,50,3000,"{24,27,28,28,29,31,31,34,34,36,38,42,48,49,50}",108,116.3,34.83149934,45.10065127,78.12314979,60,74,-7.685185185,36.37145314,31.48148148,,,
15,5,20,50,3000,"{20,20,21,23,24,31,33,36,37,41,43,47,47,49,49}",105,117.9,82.3722868,44.01392463,80.82336915,55,84,-12.28571429,28.75318066,20,,,
15,5,20,50,3000,"{20,23,23,24,26,28,28,29,30,34,35,40,42,44,50}",98,101,37.33525896,45.65952649,79.59413754,54,69,-3.06122449,31.68316832,29.59183673,,,
15,5,20,50,3000,"{20,23,23,26,28,29,30,30,33,35,43,43,44,44,49}",102,108.5,125.8292854,41.57817649,73.12339802,57,78,-6.37254902,28.11059908,23.52941176,,,
15,5,20,50,3000,"{21,23,26,28,33,35,37,37,39,42,44,44,45,46,48}",115,121.8,113.7513776,49.56385206,78.31472435,68,86,-5.913043478,29.39244663,25.2173913,,,
15,5,20,50,3000,"{23,23,24,26,28,31,32,33,36,37,38,39,41,42,48}",102,115,38.32469273,53.58961921,82.45209799,59,75,-12.74509804,34.7826087,26.47058824,,,
15,5,20,50,3000,"{21,24,24,26,26,31,33,34,35,41,43,45,45,46,50}",105,116.5,74.09431267,42.373943,77.88913248,57,84,-10.95238095,27.89699571,20,,,
15,5,20,50,3000,"{20,20,23,24,34,34,35,37,38,39,40,41,44,46,46}",113,117,44.10621524,46.92874693,77.28091728,68,79,-3.539823009,32.47863248,30.08849558,,,
15,5,20,50,3000,"{21,23,24,25,25,25,27,29,30,33,34,35,42,43,48}",94,105,34.50404215,44.65512503,79.93954383,50,67,-11.70212766,36.19047619,28.72340426,,,
15,5,20,50,3000,"{21,28,29,30,31,33,33,35,37,38,38,39,45,50,50}",111,114.4,44.40052128,48.38073782,81.34328358,64,76,-3.063063063,33.56643357,31.53153153,,,
15,5,20,50,3000,"{20,21,28,32,32,32,33,33,34,37,38,38,45,48,49}",107,118.6,106.2504363,41.05993066,74.36024435,64,75,-10.8411215,36.76222597,29.90654206,,,
15,5,20,50,3000,"{24,26,26,27,28,35,35,38,38,40,45,47,47,47,50}",112,118.8,169.3816371,31.01793909,69.52440551,63,85,-6.071428571,28.45117845,24.10714286,,,
15,5,20,50,3000,"{22,24,25,26,28,29,30,32,35,35,38,42,45,49,49}",103,114.8,41.69376254,51.43698304,80.6953596,57,73,-11.45631068,36.41114983,29.12621359,,,
15,5,20,50,3000,"{21,22,24,25,28,30,31,37,39,40,42,43,47,49,49}",107,115.8,48.07939887,51.57706551,82.70974333,58,82,-8.224299065,29.18825561,23.36448598,,,
15,5,20,50,3000,"{22,25,26,28,31,33,34,37,38,45,46,46,46,48,49}",113,121.2,855.336122,39.00750144,67.53221773,64,91,-7.256637168,24.91749175,19.46902655,,,
15,5,20,50,3000,"{24,26,28,29,30,31,36,36,37,38,39,40,44,50,50}",110,120.9,44.31735706,50.09529395,78.62483507,61,77,-9.909090909,36.31100083,30,,,
